YEAR,age_category,HIV,SEROTYPE,viable_case_count
2005,35 - 39 years,Unknown,19F,8
2005,35 - 39 years,Unknown,20,1
2005,35 - 39 years,Unknown,22,1
2005,35 - 39 years,Unknown,22A,1
2005,35 - 39 years,Unknown,22F,2
2005,35 - 39 years,Unknown,23B,2
2005,35 - 39 years,Unknown,23F,11
2005,35 - 39 years,Unknown,25,6
2005,35 - 39 years,Unknown,29,1
2005,35 - 39 years,Unknown,3,10
2005,35 - 39 years,Unknown,31,2
2005,35 - 39 years,Unknown,33F,1
2005,35 - 39 years,Unknown,34,2
2005,35 - 39 years,Unknown,35B,2
2005,35 - 39 years,Unknown,35F,1
2005,35 - 39 years,Unknown,38,1
2005,35 - 39 years,Unknown,4,9
2005,35 - 39 years,Unknown,45,1
2005,35 - 39 years,Unknown,5,1
2005,35 - 39 years,Unknown,6A,13
2005,35 - 39 years,Unknown,6B,8
2005,35 - 39 years,Unknown,6C,5
2005,35 - 39 years,Unknown,7C,2
2005,35 - 39 years,Unknown,7F,1
2005,35 - 39 years,Unknown,8,7
2005,35 - 39 years,Unknown,9L,1
2005,35 - 39 years,Unknown,9N,4
2005,35 - 39 years,Unknown,9V,11
2005,35 - 39 years,Unknown,NT,1
2005,40 - 44 years,Negative,1,3
2005,40 - 44 years,Negative,10A,1
2005,40 - 44 years,Negative,23F,1
2005,40 - 44 years,Negative,4,2
2005,40 - 44 years,Negative,8,1
2005,40 - 44 years,Positive,1,5
2005,40 - 44 years,Positive,10A,1
2005,40 - 44 years,Positive,11A,1
2005,40 - 44 years,Positive,12F,4
2005,40 - 44 years,Positive,14,4
2005,40 - 44 years,Positive,15B/C,1
2005,40 - 44 years,Positive,18A,1
2005,40 - 44 years,Positive,18C,1
2005,40 - 44 years,Positive,19A,6
2005,40 - 44 years,Positive,22A,1
2005,40 - 44 years,Positive,23A,1
2005,40 - 44 years,Positive,23F,2
2005,40 - 44 years,Positive,25,3
2005,40 - 44 years,Positive,29,3
2005,40 - 44 years,Positive,3,7
2005,40 - 44 years,Positive,34,1
2005,40 - 44 years,Positive,35B,1
2005,40 - 44 years,Positive,4,4
2005,40 - 44 years,Positive,6A,8
2005,40 - 44 years,Positive,6B,7
2005,40 - 44 years,Positive,7F,2
2005,40 - 44 years,Positive,8,3
2005,40 - 44 years,Positive,9N,2
2005,40 - 44 years,Positive,9V,4
2005,40 - 44 years,Unknown,1,24
2005,40 - 44 years,Unknown,10A,2
2005,40 - 44 years,Unknown,11A,2
2005,40 - 44 years,Unknown,12F,9
2005,40 - 44 years,Unknown,13,4
2005,40 - 44 years,Unknown,14,11
2005,40 - 44 years,Unknown,15A,3
2005,40 - 44 years,Unknown,15B/C,1
2005,40 - 44 years,Unknown,16,1
2005,40 - 44 years,Unknown,16F,3
2005,40 - 44 years,Unknown,17F,2
2005,40 - 44 years,Unknown,18B,1
2005,40 - 44 years,Unknown,18C,2
2005,40 - 44 years,Unknown,18F,1
2005,40 - 44 years,Unknown,19A,15
2005,40 - 44 years,Unknown,19F,5
2005,40 - 44 years,Unknown,22F,1
2005,40 - 44 years,Unknown,23A,1
2005,40 - 44 years,Unknown,23F,10
2005,40 - 44 years,Unknown,25,5
2005,40 - 44 years,Unknown,28,1
2005,40 - 44 years,Unknown,3,12
2005,40 - 44 years,Unknown,33D,1
2005,40 - 44 years,Unknown,34,2
2005,40 - 44 years,Unknown,37,1
2005,40 - 44 years,Unknown,4,9
2005,40 - 44 years,Unknown,5,4
2005,40 - 44 years,Unknown,6A,6
2005,40 - 44 years,Unknown,6B,3
2005,40 - 44 years,Unknown,6C,2
2005,40 - 44 years,Unknown,7C,2
2005,40 - 44 years,Unknown,7F,4
2005,40 - 44 years,Unknown,8,6
2005,40 - 44 years,Unknown,9N,1
2005,40 - 44 years,Unknown,9V,4
2005,45 - 49 years,Negative,1,2
2005,45 - 49 years,Negative,13,1
2005,45 - 49 years,Negative,3,1
2005,45 - 49 years,Positive,1,4
2005,45 - 49 years,Positive,12F,1
2005,45 - 49 years,Positive,13,1
2005,45 - 49 years,Positive,14,3
2005,45 - 49 years,Positive,15B/C,1
2005,45 - 49 years,Positive,16F,2
2005,45 - 49 years,Positive,18F,1
2005,45 - 49 years,Positive,19A,3
2005,45 - 49 years,Positive,19F,5
2005,45 - 49 years,Positive,20,1
2005,45 - 49 years,Positive,23A,1
2005,45 - 49 years,Positive,25,2
2005,45 - 49 years,Positive,28,1
2005,45 - 49 years,Positive,3,6
2005,45 - 49 years,Positive,35B,1
2005,45 - 49 years,Positive,4,4
2005,45 - 49 years,Positive,6A,1
2005,45 - 49 years,Positive,6B,2
2005,45 - 49 years,Positive,7C,1
2005,45 - 49 years,Positive,8,2
2005,45 - 49 years,Unknown,1,23
2005,45 - 49 years,Unknown,10A,1
2005,45 - 49 years,Unknown,12F,3
2005,45 - 49 years,Unknown,14,4
2005,45 - 49 years,Unknown,15A,2
2005,45 - 49 years,Unknown,15B/C,2
2005,45 - 49 years,Unknown,16,1
2005,45 - 49 years,Unknown,18A,1
2005,45 - 49 years,Unknown,18C,1
2005,45 - 49 years,Unknown,19A,9
2005,45 - 49 years,Unknown,19F,6
2005,45 - 49 years,Unknown,20,1
2005,45 - 49 years,Unknown,22A,1
2005,45 - 49 years,Unknown,22F,2
2005,45 - 49 years,Unknown,23F,12
2005,45 - 49 years,Unknown,28,1
2005,45 - 49 years,Unknown,3,7
2005,45 - 49 years,Unknown,31,1
2005,45 - 49 years,Unknown,34,2
2005,45 - 49 years,Unknown,35F,1
2005,45 - 49 years,Unknown,38,3
2005,45 - 49 years,Unknown,4,11
2005,45 - 49 years,Unknown,5,1
2005,45 - 49 years,Unknown,6A,6
2005,45 - 49 years,Unknown,6B,5
2005,45 - 49 years,Unknown,7C,2
2005,45 - 49 years,Unknown,7F,1
2005,45 - 49 years,Unknown,8,7
2005,45 - 49 years,Unknown,9V,2
2005,50 - 54 years,Negative,1,1
2005,50 - 54 years,Negative,16,1
2005,50 - 54 years,Negative,16F,1
2005,50 - 54 years,Negative,33D,1
2005,50 - 54 years,Positive,1,4
2005,50 - 54 years,Positive,15B/C,1
2005,50 - 54 years,Positive,18A,1
2005,50 - 54 years,Positive,18F,1
2005,50 - 54 years,Positive,19A,2
2005,50 - 54 years,Positive,19F,1
2005,50 - 54 years,Positive,22F,1
2005,50 - 54 years,Positive,25,1
2005,50 - 54 years,Positive,3,2
2005,50 - 54 years,Positive,33F,1
2005,50 - 54 years,Positive,38,1
2005,50 - 54 years,Positive,4,1
2005,50 - 54 years,Positive,8,3
2005,50 - 54 years,Positive,9V,2
2005,50 - 54 years,Unknown,1,16
2005,50 - 54 years,Unknown,10F,1
2005,50 - 54 years,Unknown,11C,1
2005,50 - 54 years,Unknown,12F,6
2005,50 - 54 years,Unknown,14,5
2005,50 - 54 years,Unknown,15A,2
2005,50 - 54 years,Unknown,15F,1
2005,50 - 54 years,Unknown,17F,3
2005,50 - 54 years,Unknown,18A,2
2005,50 - 54 years,Unknown,18C,1
2005,50 - 54 years,Unknown,19A,7
2005,50 - 54 years,Unknown,19F,6
2005,50 - 54 years,Unknown,20,1
2005,50 - 54 years,Unknown,23A,1
2005,50 - 54 years,Unknown,25,1
2005,50 - 54 years,Unknown,3,7
2005,50 - 54 years,Unknown,31,1
2005,50 - 54 years,Unknown,35B,1
2005,50 - 54 years,Unknown,4,6
2005,50 - 54 years,Unknown,5,2
2005,50 - 54 years,Unknown,6A,7
2005,50 - 54 years,Unknown,6B,4
2005,50 - 54 years,Unknown,6C,1
2005,50 - 54 years,Unknown,7C,1
2005,50 - 54 years,Unknown,8,2
2005,50 - 54 years,Unknown,9V,3
2005,50 - 54 years,Unknown,NT,2
2005,55 - 59 years,Negative,19A,1
2005,55 - 59 years,Negative,8,1
2005,55 - 59 years,Positive,1,1
2005,55 - 59 years,Positive,10A,1
2005,55 - 59 years,Positive,12F,1
2005,55 - 59 years,Positive,19A,1
2005,55 - 59 years,Positive,3,2
2005,55 - 59 years,Positive,4,1
2005,55 - 59 years,Positive,6A,1
2005,55 - 59 years,Positive,9N,1
2005,55 - 59 years,Unknown,1,10
2005,55 - 59 years,Unknown,11F,1
2005,55 - 59 years,Unknown,12F,2
2005,55 - 59 years,Unknown,13,2
2005,55 - 59 years,Unknown,14,6
2005,55 - 59 years,Unknown,15B/C,1
2005,55 - 59 years,Unknown,16F,2
2005,55 - 59 years,Unknown,19A,2
2005,55 - 59 years,Unknown,19F,4
2005,55 - 59 years,Unknown,23F,4
2005,55 - 59 years,Unknown,24,1
2005,55 - 59 years,Unknown,25,1
2005,55 - 59 years,Unknown,3,8
2005,55 - 59 years,Unknown,35C,1
2005,55 - 59 years,Unknown,4,4
2005,55 - 59 years,Unknown,5,1
2005,55 - 59 years,Unknown,6A,1
2005,55 - 59 years,Unknown,6B,2
2005,55 - 59 years,Unknown,6C,1
2005,55 - 59 years,Unknown,8,3
2005,60 - 64 years,Negative,19A,1
2005,60 - 64 years,Negative,6B,2
2005,60 - 64 years,Positive,1,1
2005,60 - 64 years,Positive,16F,1
2005,60 - 64 years,Positive,18C,1
2005,60 - 64 years,Positive,18F,1
2005,60 - 64 years,Positive,19A,3
2005,60 - 64 years,Positive,22F,1
2005,60 - 64 years,Positive,25,1
2005,60 - 64 years,Unknown,1,7
2005,60 - 64 years,Unknown,10A,2
2005,60 - 64 years,Unknown,12F,1
2005,60 - 64 years,Unknown,13,1
2005,60 - 64 years,Unknown,14,2
2005,60 - 64 years,Unknown,18A,1
2005,60 - 64 years,Unknown,18C,1
2005,60 - 64 years,Unknown,19A,3
2005,60 - 64 years,Unknown,19F,3
2005,60 - 64 years,Unknown,23A,1
2005,60 - 64 years,Unknown,23F,2
2005,60 - 64 years,Unknown,25,1
2005,60 - 64 years,Unknown,3,2
2005,60 - 64 years,Unknown,34,1
2005,60 - 64 years,Unknown,4,1
2005,60 - 64 years,Unknown,6A,1
2005,60 - 64 years,Unknown,6B,1
2005,60 - 64 years,Unknown,8,4
2005,60 - 64 years,Unknown,9N,1
2005,60 - 64 years,Unknown,9V,1
2005,65 - 69 years,Negative,4,1
2005,65 - 69 years,Positive,1,1
2005,65 - 69 years,Positive,19F,2
2005,65 - 69 years,Positive,6A,1
2005,65 - 69 years,Positive,9V,1
2005,65 - 69 years,Unknown,1,2
2005,65 - 69 years,Unknown,10A,2
2005,65 - 69 years,Unknown,12F,4
2005,65 - 69 years,Unknown,14,3
2005,65 - 69 years,Unknown,16,1
2005,65 - 69 years,Unknown,18A,1
2005,65 - 69 years,Unknown,19A,1
2005,65 - 69 years,Unknown,19F,2
2005,65 - 69 years,Unknown,23F,1
2005,65 - 69 years,Unknown,3,3
2005,65 - 69 years,Unknown,35B,1
2005,65 - 69 years,Unknown,4,2
2005,65 - 69 years,Unknown,6A,2
2005,65 - 69 years,Unknown,6B,1
2005,65 - 69 years,Unknown,8,1
2005,65 - 69 years,Unknown,9N,1
2005,65 - 69 years,Unknown,9V,1
2005,70 - 74 years,Negative,13,1
2005,70 - 74 years,Unknown,1,3
2005,70 - 74 years,Unknown,10A,1
2005,70 - 74 years,Unknown,11A,1
2005,70 - 74 years,Unknown,12F,2
2005,70 - 74 years,Unknown,14,3
2005,70 - 74 years,Unknown,15B/C,1
2005,70 - 74 years,Unknown,19A,2
2005,70 - 74 years,Unknown,19F,3
2005,70 - 74 years,Unknown,22F,1
2005,70 - 74 years,Unknown,23F,1
2005,70 - 74 years,Unknown,28,1
2005,70 - 74 years,Unknown,35B,1
2005,70 - 74 years,Unknown,4,1
2005,70 - 74 years,Unknown,5,1
2005,70 - 74 years,Unknown,6A,1
2005,70 - 74 years,Unknown,6B,1
2005,70 - 74 years,Unknown,7C,2
2005,75 - 79 years,Negative,22F,1
2005,75 - 79 years,Positive,1,1
2005,75 - 79 years,Positive,21,1
2005,75 - 79 years,Unknown,14,1
2005,75 - 79 years,Unknown,16F,1
2005,75 - 79 years,Unknown,17F,1
2005,75 - 79 years,Unknown,18A,1
2005,75 - 79 years,Unknown,19F,2
2005,75 - 79 years,Unknown,3,3
2005,75 - 79 years,Unknown,4,2
2005,75 - 79 years,Unknown,5,1
2005,75 - 79 years,Unknown,6A,2
2005,75 - 79 years,Unknown,6B,2
2005,75 - 79 years,Unknown,8,1
2005,80 - 84 years,Negative,10A,1
2005,80 - 84 years,Unknown,23F,2
2005,80 - 84 years,Unknown,4,1
2005,80 - 84 years,Unknown,5,1
2005,80 - 84 years,Unknown,9V,1
2005,85 - 89 years,Unknown,15A,1
2005,85 - 89 years,Unknown,5,1
2005,90 - 94 years,Unknown,15B/C,1
2005,90 - 94 years,Unknown,19A,1
2005,90 - 94 years,Unknown,7F,1
2005,100 - 104 years,Unknown,8,1
2005,Unknown,Unknown,1,23
2005,Unknown,Unknown,10A,5
2005,Unknown,Unknown,10F,1
2005,Unknown,Unknown,11A,1
2005,Unknown,Unknown,12B,1
2005,Unknown,Unknown,12F,6
2005,Unknown,Unknown,13,1
2005,Unknown,Unknown,14,14
2005,Unknown,Unknown,15A,2
2005,Unknown,Unknown,15B/C,2
2005,Unknown,Unknown,16,1
2005,Unknown,Unknown,16F,2
2005,Unknown,Unknown,17F,2
2005,Unknown,Unknown,18C,2
2005,Unknown,Unknown,19A,4
2005,Unknown,Unknown,19F,4
2005,Unknown,Unknown,22F,1
2005,Unknown,Unknown,23F,10
2005,Unknown,Unknown,25,1
2005,Unknown,Unknown,28,1
2005,Unknown,Unknown,29,1
2005,Unknown,Unknown,3,5
2005,Unknown,Unknown,31,1
2005,Unknown,Unknown,33F,1
2005,Unknown,Unknown,34,1
2005,Unknown,Unknown,35B,3
2005,Unknown,Unknown,4,3
2005,Unknown,Unknown,5,3
2005,Unknown,Unknown,6A,8
2005,Unknown,Unknown,6B,16
2005,Unknown,Unknown,7C,1
2005,Unknown,Unknown,8,4
2005,Unknown,Unknown,9V,6
2006,0 - 5 months,Negative,1,1
2006,0 - 5 months,Negative,10A,2
2006,0 - 5 months,Negative,11A,2
2006,0 - 5 months,Negative,12F,2
2006,0 - 5 months,Negative,13,1
2006,0 - 5 months,Negative,14,2
2006,0 - 5 months,Negative,16F,1
2006,0 - 5 months,Negative,18C,5
2006,0 - 5 months,Negative,19F,4
2006,0 - 5 months,Negative,23F,3
2006,0 - 5 months,Negative,29,1
2006,0 - 5 months,Negative,3,2
2006,0 - 5 months,Negative,4,2
2006,0 - 5 months,Negative,6A,3
2006,0 - 5 months,Negative,6B,5
2006,0 - 5 months,Negative,6C,1
2006,0 - 5 months,Negative,8,3
2006,0 - 5 months,Negative,9N,1
2006,0 - 5 months,Negative,9V,1
2006,0 - 5 months,Positive,13,1
2006,0 - 5 months,Positive,14,8
2006,0 - 5 months,Positive,15B/C,1
2006,0 - 5 months,Positive,16F,2
2006,0 - 5 months,Positive,17F,1
2006,0 - 5 months,Positive,18B,1
2006,0 - 5 months,Positive,18C,1
2006,0 - 5 months,Positive,19A,9
2006,0 - 5 months,Positive,19F,11
2006,0 - 5 months,Positive,23F,6
2006,0 - 5 months,Positive,29,1
2006,0 - 5 months,Positive,3,1
2006,0 - 5 months,Positive,33F,1
2006,0 - 5 months,Positive,4,3
2006,0 - 5 months,Positive,6A,5
2006,0 - 5 months,Positive,6B,7
2006,0 - 5 months,Positive,7C,1
2006,0 - 5 months,Positive,9L,1
2006,0 - 5 months,Positive,9V,1
2006,0 - 5 months,Unknown,1,5
2006,0 - 5 months,Unknown,10A,3
2006,0 - 5 months,Unknown,11A,2
2006,0 - 5 months,Unknown,12F,4
2006,0 - 5 months,Unknown,13,4
2006,0 - 5 months,Unknown,14,38
2006,0 - 5 months,Unknown,15A,1
2006,0 - 5 months,Unknown,15B/C,3
2006,0 - 5 months,Unknown,16,2
2006,0 - 5 months,Unknown,16F,1
2006,0 - 5 months,Unknown,18A,3
2006,0 - 5 months,Unknown,18C,7
2006,0 - 5 months,Unknown,18F,1
2006,0 - 5 months,Unknown,19A,13
2006,0 - 5 months,Unknown,19F,21
2006,0 - 5 months,Unknown,21,3
2006,0 - 5 months,Unknown,23A,1
2006,0 - 5 months,Unknown,23F,19
2006,0 - 5 months,Unknown,24,2
2006,0 - 5 months,Unknown,29,2
2006,0 - 5 months,Unknown,3,6
2006,0 - 5 months,Unknown,31,1
2006,0 - 5 months,Unknown,33D,1
2006,0 - 5 months,Unknown,34,1
2006,0 - 5 months,Unknown,35B,1
2006,0 - 5 months,Unknown,35F,1
2006,0 - 5 months,Unknown,38,1
2006,0 - 5 months,Unknown,39,1
2006,0 - 5 months,Unknown,4,4
2006,0 - 5 months,Unknown,42,1
2006,0 - 5 months,Unknown,5,7
2006,0 - 5 months,Unknown,6A,26
2006,0 - 5 months,Unknown,6B,33
2006,0 - 5 months,Unknown,6C,1
2006,0 - 5 months,Unknown,7C,1
2006,0 - 5 months,Unknown,7F,3
2006,0 - 5 months,Unknown,8,7
2006,0 - 5 months,Unknown,9N,2
2006,0 - 5 months,Unknown,9V,7
2006,0 - 5 months,Unknown,NT,2
2006,6 - 11 months,Negative,1,3
2006,6 - 11 months,Negative,12F,1
2006,6 - 11 months,Negative,14,4
2006,6 - 11 months,Negative,18C,2
2006,6 - 11 months,Negative,18F,2
2006,6 - 11 months,Negative,19A,3
2006,6 - 11 months,Negative,19F,1
2006,6 - 11 months,Negative,23F,3
2006,6 - 11 months,Negative,4,1
2006,6 - 11 months,Negative,6A,2
2006,6 - 11 months,Negative,6B,3
2006,6 - 11 months,Negative,7C,1
2006,6 - 11 months,Positive,12F,1
2006,6 - 11 months,Positive,14,11
2006,6 - 11 months,Positive,15B/C,1
2006,6 - 11 months,Positive,18A,1
2006,6 - 11 months,Positive,19A,4
2006,6 - 11 months,Positive,19F,6
2006,6 - 11 months,Positive,23A,1
2006,6 - 11 months,Positive,23F,13
2006,6 - 11 months,Positive,4,3
2006,6 - 11 months,Positive,6A,6
2006,6 - 11 months,Positive,6B,8
2006,6 - 11 months,Positive,9V,1
2006,6 - 11 months,Unknown,1,3
2006,6 - 11 months,Unknown,10A,2
2006,6 - 11 months,Unknown,13,1
2006,6 - 11 months,Unknown,14,32
2006,6 - 11 months,Unknown,15B/C,3
2006,6 - 11 months,Unknown,18C,6
2006,6 - 11 months,Unknown,18F,1
2006,6 - 11 months,Unknown,19A,15
2006,6 - 11 months,Unknown,19F,23
2006,6 - 11 months,Unknown,21,2
2006,6 - 11 months,Unknown,22F,2
2006,6 - 11 months,Unknown,23B,1
2006,6 - 11 months,Unknown,23F,14
2006,6 - 11 months,Unknown,3,1
2006,6 - 11 months,Unknown,33B,1
2006,6 - 11 months,Unknown,34,2
2006,6 - 11 months,Unknown,4,2
2006,6 - 11 months,Unknown,6A,21
2006,6 - 11 months,Unknown,6B,34
2006,6 - 11 months,Unknown,6C,1
2006,6 - 11 months,Unknown,8,2
2006,6 - 11 months,Unknown,9N,1
2006,6 - 11 months,Unknown,9V,5
2006,6 - 11 months,Unknown,NT,2
2006,12 - 17 months,Negative,14,3
2006,12 - 17 months,Negative,15B/C,1
2006,12 - 17 months,Negative,19A,1
2006,12 - 17 months,Negative,19F,2
2006,12 - 17 months,Negative,23F,2
2006,12 - 17 months,Negative,6A,2
2006,12 - 17 months,Negative,6B,1
2006,12 - 17 months,Negative,9N,1
2006,12 - 17 months,Positive,14,4
2006,12 - 17 months,Positive,15B/C,1
2006,12 - 17 months,Positive,18C,3
2006,12 - 17 months,Positive,19A,4
2006,12 - 17 months,Positive,19F,4
2006,12 - 17 months,Positive,19F/6B,1
2006,12 - 17 months,Positive,23F,4
2006,12 - 17 months,Positive,33D,2
2006,12 - 17 months,Positive,34,1
2006,12 - 17 months,Positive,4,3
2006,12 - 17 months,Positive,6A,3
2006,12 - 17 months,Positive,6B,4
2006,12 - 17 months,Positive,9V,5
2006,12 - 17 months,Unknown,1,3
2006,12 - 17 months,Unknown,11A,1
2006,12 - 17 months,Unknown,12F,1
2006,12 - 17 months,Unknown,14,15
2006,12 - 17 months,Unknown,15B/C,3
2006,12 - 17 months,Unknown,18C,1
2006,12 - 17 months,Unknown,19A,6
2006,12 - 17 months,Unknown,19F,6
2006,12 - 17 months,Unknown,23F,9
2006,12 - 17 months,Unknown,34,1
2006,12 - 17 months,Unknown,6A,5
2006,12 - 17 months,Unknown,6B,12
2006,12 - 17 months,Unknown,7C,2
2006,12 - 17 months,Unknown,7F,1
2006,12 - 17 months,Unknown,9V,5
2006,18 - 23 months,Negative,10F,1
2006,18 - 23 months,Negative,14,1
2006,18 - 23 months,Negative,19A,1
2006,18 - 23 months,Negative,19F,2
2006,18 - 23 months,Negative,23F,1
2006,18 - 23 months,Negative,6B,2
2006,18 - 23 months,Positive,10A,1
2006,18 - 23 months,Positive,14,3
2006,18 - 23 months,Positive,16,1
2006,18 - 23 months,Positive,16F,2
2006,18 - 23 months,Positive,17F,1
2006,18 - 23 months,Positive,19A,6
2006,18 - 23 months,Positive,19F,3
2006,18 - 23 months,Positive,23F,4
2006,18 - 23 months,Positive,3,1
2006,18 - 23 months,Positive,4,1
2006,18 - 23 months,Positive,6A,5
2006,18 - 23 months,Positive,6B,3
2006,18 - 23 months,Positive,6C,1
2006,18 - 23 months,Positive,8,1
2006,18 - 23 months,Unknown,1,4
2006,18 - 23 months,Unknown,12F,1
2006,18 - 23 months,Unknown,14,7
2006,18 - 23 months,Unknown,15B/19F,1
2006,18 - 23 months,Unknown,18C,2
2006,18 - 23 months,Unknown,18F,1
2006,18 - 23 months,Unknown,19A,4
2006,18 - 23 months,Unknown,19F,9
2006,18 - 23 months,Unknown,22A,1
2006,18 - 23 months,Unknown,22F,1
2006,18 - 23 months,Unknown,23F,3
2006,18 - 23 months,Unknown,29,1
2006,18 - 23 months,Unknown,4,1
2006,18 - 23 months,Unknown,6A,10
2006,18 - 23 months,Unknown,6B,10
2006,18 - 23 months,Unknown,8,1
2006,18 - 23 months,Unknown,9N,1
2006,24 - 29 months,Positive,14,1
2006,24 - 29 months,Positive,19A,2
2006,24 - 29 months,Positive,19F,2
2006,24 - 29 months,Positive,22F,1
2006,24 - 29 months,Positive,23A,1
2006,24 - 29 months,Positive,23F,2
2006,24 - 29 months,Positive,4,1
2006,24 - 29 months,Positive,6A,3
2006,24 - 29 months,Unknown,1,3
2006,24 - 29 months,Unknown,12F,1
2006,24 - 29 months,Unknown,14,7
2006,24 - 29 months,Unknown,15A,1
2006,24 - 29 months,Unknown,18C,2
2006,24 - 29 months,Unknown,19A,3
2006,24 - 29 months,Unknown,19F,6
2006,24 - 29 months,Unknown,23F,7
2006,24 - 29 months,Unknown,3,1
2006,24 - 29 months,Unknown,34,1
2006,24 - 29 months,Unknown,4,1
2006,24 - 29 months,Unknown,6A,5
2006,24 - 29 months,Unknown,6B,5
2006,24 - 29 months,Unknown,9V,1
2006,24 - 29 months,Unknown,NT,1
2006,30 - 35 months,Negative,1,2
2006,30 - 35 months,Negative,10A,1
2006,30 - 35 months,Negative,14,1
2006,30 - 35 months,Negative,15B/C,1
2006,30 - 35 months,Negative,19A,1
2006,30 - 35 months,Negative,6B,1
2006,30 - 35 months,Positive,1,1
2006,30 - 35 months,Positive,12F,1
2006,30 - 35 months,Positive,14,4
2006,30 - 35 months,Positive,19A,1
2006,30 - 35 months,Positive,19F,1
2006,30 - 35 months,Positive,23F,1
2006,30 - 35 months,Positive,4,1
2006,30 - 35 months,Positive,6A,3
2006,30 - 35 months,Positive,6B,5
2006,30 - 35 months,Unknown,10A,1
2006,30 - 35 months,Unknown,14,1
2006,30 - 35 months,Unknown,19F,2
2006,30 - 35 months,Unknown,23B,1
2006,30 - 35 months,Unknown,23F,2
2006,30 - 35 months,Unknown,6A,2
2006,30 - 35 months,Unknown,6B,3
2006,30 - 35 months,Unknown,9V,1
2006,36 - 41 months,Negative,18C,1
2006,36 - 41 months,Negative,19A,1
2006,36 - 41 months,Positive,1,2
2006,36 - 41 months,Positive,14,3
2006,36 - 41 months,Positive,19A,3
2006,36 - 41 months,Positive,19F,3
2006,36 - 41 months,Positive,23F,3
2006,36 - 41 months,Positive,6A,2
2006,36 - 41 months,Positive,6B,2
2006,36 - 41 months,Positive,9V,1
2006,36 - 41 months,Unknown,1,5
2006,36 - 41 months,Unknown,14,4
2006,36 - 41 months,Unknown,19A,3
2006,36 - 41 months,Unknown,19F,3
2006,36 - 41 months,Unknown,23F,3
2006,36 - 41 months,Unknown,4,1
2006,36 - 41 months,Unknown,5,1
2006,36 - 41 months,Unknown,6A,6
2006,36 - 41 months,Unknown,6B,8
2006,36 - 41 months,Unknown,9N,1
2006,36 - 41 months,Unknown,9V,1
2006,42 - 47 months,Negative,6B,2
2006,42 - 47 months,Positive,1,1
2006,42 - 47 months,Positive,16F,1
2006,42 - 47 months,Positive,19A,2
2006,42 - 47 months,Positive,23F,4
2006,42 - 47 months,Positive,4,2
2006,42 - 47 months,Positive,6A,1
2006,42 - 47 months,Positive,6B,2
2006,42 - 47 months,Unknown,1,2
2006,42 - 47 months,Unknown,12F,3
2006,42 - 47 months,Unknown,14,1
2006,42 - 47 months,Unknown,19F,3
2006,42 - 47 months,Unknown,22F,1
2006,42 - 47 months,Unknown,23F,4
2006,42 - 47 months,Unknown,35B,1
2006,42 - 47 months,Unknown,6A,1
2006,42 - 47 months,Unknown,6B,2
2006,48 - 53 months,Positive,1,1
2006,48 - 53 months,Positive,14,4
2006,48 - 53 months,Positive,16F,2
2006,48 - 53 months,Positive,18C,2
2006,48 - 53 months,Positive,19A,1
2006,48 - 53 months,Positive,23F,2
2006,48 - 53 months,Positive,6B,1
2006,48 - 53 months,Positive,9V,1
2006,48 - 53 months,Unknown,1,4
2006,48 - 53 months,Unknown,13,1
